Invoice,Product Name,Product Category,Product Price (IDR),Product Quantity,Shipping Fee (IDR),Total Amount (IDR),Order Created Date,Courier Name,Courier Service,Order Status,Region/Province,ECommerce
INV/20220302/XX/III/98889204,Tas Sekolah tahan air 15.6 inch,Accessories,359000,32,20000,11508000,02-03-2022,JNE,Regular,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20220302/XX/III/59312531,Baju Gamis bahan katun gold,Pakaian,89000,41,20000,3669000,02-03-2022,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20220302/XX/III/44954144,Seragam Sekolah SD paket lengkap,Pakaian,124900,38,20000,4766200,02-03-2022,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220302/XX/III/12518775,Jas Hujan setelan bahan polymer,Pakaian,159000,15,20000,2405000,02-03-2022,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20220302/XX/III/12518775,Batik Couple modis merah maroon,Pakaian,119000,36,20000,4304000,02-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220302/XX/III/48965071,Pashmina ceruty premium basic,Pakaian,34900,13,20000,473700,02-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220303/XX/III/52575554,Payung lipat 42 inch,Accessories,42900,69,20000,2980100,03-03-2022,SiCepat,Regular,Order Berhasil, LAMPUNG,Tokopedia
INV/20220303/XX/III/52575554,Baju Gamis bahan katun gold,Pakaian,89000,47,20000,4203000,03-03-2022,SiCepat,Regular,Transaksi dialihkan., LAMPUNG,Tokopedia
INV/20220303/XX/III/24042943,Tas Sekolah tahan air 15.6 inch,Accessories,359000,31,20000,11149000,03-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220303/XX/III/80348322,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,03-03-2022,GO-JEK,Same Day,Order Berhasil, ACEH,Tokopedia
INV/20220303/XX/III/80348322,Baju Koko lengan pendek hitam,Pakaian,89000,15,20000,1355000,03-03-2022,GO-JEK,Same Day,Order Berhasil, ACEH,Tokopedia
INV/20220303/XX/III/37777543,Batik Couple modis merah maroon,Pakaian,119000,38,20000,4542000,03-03-2022,GO-JEK,Same Day,Order On Process, SUMATERA UTARA,Tokopedia
INV/20220303/XX/III/36336480,Sweater unisex kuning,Pakaian,99000,61,20000,6059000,03-03-2022,GO-JEK,Same Day,Order Berhasil, SUMATERA BARAT,Tokopedia
INV/20220303/XX/III/36336480,Seragam Sekolah SD paket lengkap,Pakaian,124900,21,20000,2642900,03-03-2022,GO-JEK,Same Day,Order On Process, SUMATERA BARAT,Tokopedia
INV/20220303/XX/III/33230701,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,41,20000,17850900,03-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220303/XX/III/72358569,Jas Hujan setelan bahan polymer,Pakaian,159000,13,20000,2087000,03-03-2022,SiCepat,Regular,Order Berhasil, NUSA TENGGARA TIMUR,Tokopedia
INV/20220304/XX/III/78942151,Baju Gamis bahan katun gold,Pakaian,89000,47,20000,4203000,04-03-2022,GO-JEK,Same Day,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20220304/XX/III/17643317,Pashmina ceruty premium basic,Pakaian,34900,15,20000,543500,04-03-2022,GO-JEK,Same Day,Order Berhasil, PAPUA BARAT,Tokopedia
INV/20220304/XX/III/17643317,Jas Hujan setelan bahan polymer,Pakaian,159000,19,20000,3041000,04-03-2022,GO-JEK,Same Day,Order On Process, PAPUA BARAT,Tokopedia
INV/20220304/XX/III/72745974,Sweater unisex kuning,Pakaian,99000,68,20000,6752000,04-03-2022,JNE,Regular,Order On Process, BANTEN,Tokopedia
INV/20220304/XX/III/56410024,Batik Couple modis merah maroon,Pakaian,119000,42,20000,5018000,04-03-2022,JNE,Regular,Order On Process, D.I. YOGYAKARTA,Tokopedia
INV/20220304/XX/III/17791478,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,24,20000,10457600,04-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220304/XX/III/17791478,Payung lipat 42 inch,Accessories,42900,73,20000,3151700,04-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220304/XX/III/41387898,Seragam Sekolah SD paket lengkap,Pakaian,124900,40,20000,5016000,04-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220304/XX/III/70693833,Tas Sekolah tahan air 15.6 inch,Accessories,359000,30,20000,10790000,04-03-2022,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20220304/XX/III/70693833,Baju Koko lengan pendek hitam,Pakaian,89000,21,20000,1889000,04-03-2022,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20220305/XX/III/87297891,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,37,20000,16111300,05-03-2022,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20220305/XX/III/87297891,Batik Couple modis merah maroon,Pakaian,119000,34,20000,4066000,05-03-2022,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20220305/XX/III/94455127,Baju Gamis bahan katun gold,Pakaian,89000,46,20000,4114000,05-03-2022,SiCepat,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20220305/XX/III/65615026,Sweater unisex kuning,Pakaian,99000,62,20000,6158000,05-03-2022,JNE,Regular,Order On Process, SULAWESI SELATAN,Tokopedia
INV/20220305/XX/III/20830821,Jas Hujan setelan bahan polymer,Pakaian,159000,13,20000,2087000,05-03-2022,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20220305/XX/III/50048906,Seragam Sekolah SD paket lengkap,Pakaian,124900,42,20000,5265800,05-03-2022,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20220305/XX/III/27469312,Tas Sekolah tahan air 15.6 inch,Accessories,359000,26,20000,9354000,05-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220305/XX/III/93615455,Payung lipat 42 inch,Accessories,42900,72,20000,3108800,05-03-2022,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20220305/XX/III/93615455,Baju Koko lengan pendek hitam,Pakaian,89000,11,20000,999000,05-03-2022,JNE,Regular,Order Berhasil, ACEH,Tokopedia
INV/20220305/XX/III/32819821,Pashmina ceruty premium basic,Pakaian,34900,14,20000,508600,05-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/76250446,Batik Couple modis merah maroon,Pakaian,119000,36,20000,4304000,06-03-2022,GO-JEK,Same Day,Order Berhasil, BALI,Tokopedia
INV/20220306/XX/III/33294232,Sweater unisex kuning,Pakaian,99000,53,20000,5267000,06-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/95810050,Payung lipat 42 inch,Accessories,42900,79,20000,3409100,06-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220306/XX/III/67691015,Pashmina ceruty premium basic,Pakaian,34900,16,20000,578400,06-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/52013656,Baju Gamis bahan katun gold,Pakaian,89000,56,20000,5004000,06-03-2022,SiCepat,Regular,Order Berhasil, ACEH,Tokopedia
INV/20220306/XX/III/69291305,Jas Hujan setelan bahan polymer,Pakaian,159000,14,20000,2246000,06-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/93086828,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,17,20000,7413300,06-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/61416348,Seragam Sekolah SD paket lengkap,Pakaian,124900,35,20000,4391500,06-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220306/XX/III/92816391,Baju Koko lengan pendek hitam,Pakaian,89000,7,20000,643000,06-03-2022,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20220306/XX/III/79821947,Tas Sekolah tahan air 15.6 inch,Accessories,359000,23,20000,8277000,06-03-2022,SiCepat,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220307/XX/III/47975347,Sweater unisex kuning,Pakaian,99000,73,20000,7247000,07-03-2022,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20220307/XX/III/20195185,Tas Sekolah tahan air 15.6 inch,Accessories,359000,27,20000,9713000,07-03-2022,JNE,Regular,Order Berhasil, SULAWESI BARAT,Tokopedia
INV/20220307/XX/III/82690716,Seragam Sekolah SD paket lengkap,Pakaian,124900,21,20000,2642900,07-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220307/XX/III/82690716,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,26,20000,11327400,07-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220307/XX/III/30981966,Payung lipat 42 inch,Accessories,42900,56,20000,2422400,07-03-2022,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220307/XX/III/54262647,Pashmina ceruty premium basic,Pakaian,34900,18,20000,648200,07-03-2022,JNE,Regular,Order On Process, PAPUA BARAT,Tokopedia
INV/20220307/XX/III/81775459,Baju Koko lengan pendek hitam,Pakaian,89000,12,20000,1088000,07-03-2022,JNE,Regular,Selesai, PAPUA,Tokopedia
INV/20220307/XX/III/46884377,Batik Couple modis merah maroon,Pakaian,119000,45,20000,5375000,07-03-2022,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20220307/XX/III/72969848,Jas Hujan setelan bahan polymer,Pakaian,159000,15,20000,2405000,07-03-2022,SiCepat,Regular,Order Berhasil, KALIMANTAN TENGAH,Tokopedia
INV/20220307/XX/III/72969848,Baju Gamis bahan katun gold,Pakaian,89000,63,20000,5627000,07-03-2022,SiCepat,Regular,Order On Process, KALIMANTAN TENGAH,Tokopedia
INV/20220308/XX/III/57526811,Seragam Sekolah SD paket lengkap,Pakaian,124900,10,20000,1269000,08-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220308/XX/III/64835871,Sweater unisex kuning,Pakaian,99000,24,20000,2396000,08-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220308/XX/III/36416497,Sweater unisex kuning,Pakaian,99000,57,20000,5663000,08-03-2022,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220308/XX/III/36416497,Pashmina ceruty premium basic,Pakaian,34900,10,20000,369000,08-03-2022,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220308/XX/III/18657082,Baju Koko lengan pendek hitam,Pakaian,89000,6,20000,554000,08-03-2022,JNE,Regular,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20220308/XX/III/35976303,Seragam Sekolah SD paket lengkap,Pakaian,124900,24,20000,3017600,08-03-2022,JNE,Regular,Order Berhasil, KALIMANTAN TIMUR,Tokopedia
INV/20220308/XX/III/37647840,Baju Gamis bahan katun gold,Pakaian,89000,23,20000,2067000,08-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220308/XX/III/48756617,Batik Couple modis merah maroon,Pakaian,119000,21,20000,2519000,08-03-2022,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20220308/XX/III/10638112,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,20,20000,8718000,08-03-2022,JNE,Regular,Order On Process, SULAWESI SELATAN,Tokopedia
INV/20220308/XX/III/10638112,Payung lipat 42 inch,Accessories,42900,41,20000,1778900,08-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220308/XX/III/75992211,Tas Sekolah tahan air 15.6 inch,Accessories,359000,13,20000,4687000,08-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220308/XX/III/55365134,Batik Couple modis merah maroon,Pakaian,119000,10,20000,1210000,08-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220308/XX/III/99818386,Jas Hujan setelan bahan polymer,Pakaian,159000,5,20000,815000,08-03-2022,GO-JEK,Same Day,Order Berhasil, NUSA TENGGARA BARAT,Tokopedia
INV/20220308/XX/III/15468232,Jas Hujan setelan bahan polymer,Pakaian,159000,8,20000,1292000,08-03-2022,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220308/XX/III/74880920,Pashmina ceruty premium basic,Pakaian,34900,7,20000,264300,08-03-2022,JNE,Regular,Order On Process, JAMBI,Tokopedia
INV/20220308/XX/III/26377118,Tas Sekolah tahan air 15.6 inch,Accessories,359000,20,20000,7200000,08-03-2022,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20220308/XX/III/26377118,Baju Koko lengan pendek hitam,Pakaian,89000,12,20000,1088000,08-03-2022,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20220308/XX/III/99491353,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,19,20000,8283100,08-03-2022,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20220308/XX/III/21080299,Payung lipat 42 inch,Accessories,42900,24,20000,1049600,08-03-2022,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20220308/XX/III/21080299,Baju Gamis bahan katun gold,Pakaian,89000,22,20000,1978000,08-03-2022,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20220309/XX/III/15799415,Seragam Sekolah SD paket lengkap,Pakaian,124900,26,20000,3267400,09-03-2022,GO-JEK,Same Day,Order On Process, BALI,Tokopedia
INV/20220309/XX/III/15799415,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,32,20000,13936800,09-03-2022,GO-JEK,Same Day,Order On Process, BALI,Tokopedia
INV/20220309/XX/III/15799415,Payung lipat 42 inch,Accessories,42900,60,20000,2594000,09-03-2022,GO-JEK,Same Day,Order Berhasil, BALI,Tokopedia
INV/20220309/XX/III/15799415,Baju Gamis bahan katun gold,Pakaian,89000,45,20000,4025000,09-03-2022,GO-JEK,Same Day,Order On Process, BALI,Tokopedia
INV/20220309/XX/III/10813676,Tas Sekolah tahan air 15.6 inch,Accessories,359000,26,20000,9354000,09-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220309/XX/III/12281475,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,09-03-2022,SiCepat,Regular,Transaksi ditolak., SUMATERA SELATAN,Tokopedia
INV/20220309/XX/III/95585887,Batik Couple modis merah maroon,Pakaian,119000,44,20000,5256000,09-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220309/XX/III/97010724,Baju Koko lengan pendek hitam,Pakaian,89000,16,20000,1444000,09-03-2022,SiCepat,Regular,Order On Process, BALI,Tokopedia
INV/20220309/XX/III/89626288,Jas Hujan setelan bahan polymer,Pakaian,159000,12,20000,1928000,09-03-2022,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20220309/XX/III/70041432,Sweater unisex kuning,Pakaian,99000,66,20000,6554000,09-03-2022,JNE,Regular,Order Berhasil, KALIMANTAN BARAT,Tokopedia
INV/20220310/XX/III/68757699,Batik Couple modis merah maroon,Pakaian,119000,32,20000,3828000,10-03-2022,JNE,Regular,Order Berhasil, SUMATERA BARAT,Tokopedia
INV/20220310/XX/III/93910015,Baju Gamis bahan katun gold,Pakaian,89000,54,20000,4826000,10-03-2022,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220310/XX/III/75267228,Payung lipat 42 inch,Accessories,42900,66,20000,2851400,10-03-2022,JNE,Regular,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220310/XX/III/41679449,Seragam Sekolah SD paket lengkap,Pakaian,124900,50,20000,6265000,10-03-2022,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20220310/XX/III/41679449,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,28,20000,12197200,10-03-2022,JNE,Regular,Order On Process, JAWA TENGAH,Tokopedia
INV/20220310/XX/III/74218416,Tas Sekolah tahan air 15.6 inch,Accessories,359000,28,20000,10072000,10-03-2022,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20220310/XX/III/74218416,Jas Hujan setelan bahan polymer,Pakaian,159000,13,20000,2087000,10-03-2022,JNE,Regular,Order Berhasil, KEPULAUAN RIAU,Tokopedia
INV/20220310/XX/III/84559745,Baju Koko lengan pendek hitam,Pakaian,89000,21,20000,1889000,10-03-2022,GO-JEK,Same Day,Order Berhasil, KALIMANTAN SELATAN,Tokopedia
INV/20220310/XX/III/67679877,Sweater unisex kuning,Pakaian,99000,51,20000,5069000,10-03-2022,JNE,Regular,Order Berhasil, SULAWESI TENGAH,Tokopedia
INV/20220310/XX/III/10233602,Pashmina ceruty premium basic,Pakaian,34900,16,20000,578400,10-03-2022,JNE,Regular,Order Berhasil, D.I. YOGYAKARTA,Tokopedia
INV/20220311/XX/III/28974454,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,32,20000,13936800,11-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220311/XX/III/28974454,Baju Gamis bahan katun gold,Pakaian,89000,47,20000,4203000,11-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220311/XX/III/69247032,Batik Couple modis merah maroon,Pakaian,119000,30,20000,3590000,11-03-2022,GO-JEK,Same Day,Order Berhasil, SUMATERA UTARA,Tokopedia
INV/20220311/XX/III/31629271,Tas Sekolah tahan air 15.6 inch,Accessories,359000,23,20000,8277000,11-03-2022,GO-JEK,Same Day,Transaksi ditolak., KALIMANTAN SELATAN,Tokopedia
INV/20220311/XX/III/74389067,Pashmina ceruty premium basic,Pakaian,34900,16,20000,578400,11-03-2022,GO-JEK,Same Day,Order Berhasil, LAMPUNG,Tokopedia
INV/20220311/XX/III/48427975,Payung lipat 42 inch,Accessories,42900,62,20000,2679800,11-03-2022,JNE,Regular,Order On Process, PAPUA BARAT,Tokopedia
INV/20220311/XX/III/27454449,Sweater unisex kuning,Pakaian,99000,59,20000,5861000,11-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220311/XX/III/27454449,Seragam Sekolah SD paket lengkap,Pakaian,124900,21,20000,2642900,11-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220311/XX/III/54083031,Jas Hujan setelan bahan polymer,Pakaian,159000,7,20000,1133000,11-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220311/XX/III/54083031,Baju Koko lengan pendek hitam,Pakaian,89000,15,20000,1355000,11-03-2022,JNE,Regular,Order On Process, JAWA BARAT,Tokopedia
INV/20220312/XX/III/52517529,Seragam Sekolah SD paket lengkap,Pakaian,124900,41,20000,5140900,12-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220312/XX/III/49918890,Tas Sekolah tahan air 15.6 inch,Accessories,359000,31,20000,11149000,12-03-2022,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20220312/XX/III/86867822,Batik Couple modis merah maroon,Pakaian,119000,34,20000,4066000,12-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220312/XX/III/86867822,Baju Koko lengan pendek hitam,Pakaian,89000,16,20000,1444000,12-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220312/XX/III/14186182,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,12-03-2022,JNE,Regular,Order Berhasil, D.I. YOGYAKARTA,Tokopedia
INV/20220312/XX/III/22318377,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,11,20000,4803900,12-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220312/XX/III/22318377,Payung lipat 42 inch,Accessories,42900,61,20000,2636900,12-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220312/XX/III/59387959,Jas Hujan setelan bahan polymer,Pakaian,159000,10,20000,1610000,12-03-2022,JNE,Regular,Order Berhasil, RIAU,Tokopedia
INV/20220312/XX/III/88375686,Baju Gamis bahan katun gold,Pakaian,89000,50,20000,4470000,12-03-2022,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20220312/XX/III/57761186,Sweater unisex kuning,Pakaian,99000,56,20000,5564000,12-03-2022,SiCepat,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220313/XX/III/87665630,Tas Sekolah tahan air 15.6 inch,Accessories,359000,33,20000,11867000,13-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220313/XX/III/87665630,Sweater unisex kuning,Pakaian,99000,49,20000,4871000,13-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220313/XX/III/48929580,Jas Hujan setelan bahan polymer,Pakaian,159000,8,20000,1292000,13-03-2022,JNE,Regular,Order Berhasil, RIAU,Tokopedia
INV/20220313/XX/III/52292105,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,32,20000,13936800,13-03-2022,SiCepat,Regular,Order On Process, ACEH,Tokopedia
INV/20220313/XX/III/48937741,Seragam Sekolah SD paket lengkap,Pakaian,124900,26,20000,3267400,13-03-2022,GO-JEK,Same Day,Order Berhasil, PAPUA,Tokopedia
INV/20220313/XX/III/17783309,Baju Gamis bahan katun gold,Pakaian,89000,57,20000,5093000,13-03-2022,JNE,Regular,Order On Process, D.K.I. JAKARTA,Tokopedia
INV/20220313/XX/III/98367562,Payung lipat 42 inch,Accessories,42900,54,20000,2336600,13-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220313/XX/III/57021300,Baju Koko lengan pendek hitam,Pakaian,89000,12,20000,1088000,13-03-2022,JNE,Regular,Order Berhasil, KALIMANTAN TENGAH,Tokopedia
INV/20220313/XX/III/77567066,Batik Couple modis merah maroon,Pakaian,119000,37,20000,4423000,13-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220313/XX/III/32833832,Pashmina ceruty premium basic,Pakaian,34900,14,20000,508600,13-03-2022,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20220314/XX/III/58384802,Sweater unisex kuning,Pakaian,99000,64,20000,6356000,14-03-2022,JNE,Regular,Order Berhasil, SULAWESI UTARA,Tokopedia
INV/20220314/XX/III/56234627,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,19,20000,8283100,14-03-2022,GO-JEK,Same Day,Order On Process, JAWA BARAT,Tokopedia
INV/20220314/XX/III/56234627,Batik Couple modis merah maroon,Pakaian,119000,37,20000,4423000,14-03-2022,GO-JEK,Same Day,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220314/XX/III/48895641,Seragam Sekolah SD paket lengkap,Pakaian,124900,38,20000,4766200,14-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220314/XX/III/48895641,Pashmina ceruty premium basic,Pakaian,34900,17,20000,613300,14-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220314/XX/III/96830282,Payung lipat 42 inch,Accessories,42900,61,20000,2636900,14-03-2022,JNE,Regular,Order Berhasil, D.K.I. JAKARTA,Tokopedia
INV/20220314/XX/III/52414926,Jas Hujan setelan bahan polymer,Pakaian,159000,6,20000,974000,14-03-2022,GO-JEK,Same Day,Order On Process, JAWA BARAT,Tokopedia
INV/20220314/XX/III/45755909,Baju Gamis bahan katun gold,Pakaian,89000,51,20000,4559000,14-03-2022,SiCepat,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220314/XX/III/79146443,Baju Koko lengan pendek hitam,Pakaian,89000,21,20000,1889000,14-03-2022,JNE,Regular,Order On Process, BENGKULU,Tokopedia
INV/20220314/XX/III/38035472,Tas Sekolah tahan air 15.6 inch,Accessories,359000,22,20000,7918000,14-03-2022,JNE,Regular,Order Berhasil, BANGKA BELITUNG,Tokopedia
INV/20220315/XX/III/66888167,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,27,20000,11762300,15-03-2022,SiCepat,Regular,Order On Process, SUMATERA SELATAN,Tokopedia
INV/20220315/XX/III/97435526,Payung lipat 42 inch,Accessories,42900,63,20000,2722700,15-03-2022,SiCepat,Regular,Transaksi ditolak., ACEH,Tokopedia
INV/20220315/XX/III/19113875,Tas Sekolah tahan air 15.6 inch,Accessories,359000,25,20000,8995000,15-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220315/XX/III/19113875,Seragam Sekolah SD paket lengkap,Pakaian,124900,37,20000,4641300,15-03-2022,JNE,Regular,Order Berhasil, JAWA BARAT,Tokopedia
INV/20220315/XX/III/53541820,Sweater unisex kuning,Pakaian,99000,51,20000,5069000,15-03-2022,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20220315/XX/III/10456046,Pashmina ceruty premium basic,Pakaian,34900,15,20000,543500,15-03-2022,JNE,Regular,Order Berhasil, SUMATERA SELATAN,Tokopedia
INV/20220315/XX/III/29253102,Baju Gamis bahan katun gold,Pakaian,89000,49,20000,4381000,15-03-2022,JNE,Regular,Order Berhasil, BALI,Tokopedia
INV/20220315/XX/III/95719979,Batik Couple modis merah maroon,Pakaian,119000,29,20000,3471000,15-03-2022,SiCepat,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220315/XX/III/52245113,Jas Hujan setelan bahan polymer,Pakaian,159000,13,20000,2087000,15-03-2022,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20220315/XX/III/63967878,Baju Koko lengan pendek hitam,Pakaian,89000,20,20000,1800000,15-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220316/XX/III/34535970,Sepatu Sekolah leher panjang hitam bertali,Sepatu,434900,38,20000,16546200,16-03-2022,JNE,Regular,Order Berhasil, JAWA TENGAH,Tokopedia
INV/20220316/XX/III/34176389,Tas Sekolah tahan air 15.6 inch,Accessories,359000,29,20000,10431000,16-03-2022,JNE,Regular,Order Berhasil, JAWA TIMUR,Tokopedia
INV/20220316/XX/III/34176389,Payung lipat 42 inch,Accessories,42900,74,20000,3194600,16-03-2022,JNE,Regular,Batal, JAWA TIMUR,Tokopedia
INV/20220316/XX/III/38031290,Pashmina ceruty premium basic,Pakaian,34900,16,20000,578400,16-03-2022,JNE,Regular,Order Berhasil, SULAWESI SELATAN,Tokopedia
INV/20220316/XX/III/59232995,Baju Gamis bahan katun gold,Pakaian,89000,48,20000,4292000,16-03-2022,JNE,Regular,Order On Process, SUMATERA SELATAN,Tokopedia
INV/20220316/XX/III/94120278,Seragam Sekolah SD paket lengkap,Pakaian,124900,25,20000,3142500,16-03-2022,JNE,Regular,Order Berhasil, BANTEN,Tokopedia
INV/20220316/XX/III/58259572,Sweater unisex kuning,Pakaian,99000,48,20000,4772000,16-03-2022,JNE,Regular,Order On Process, JAWA TIMUR,Tokopedia
INV/20220316/XX/III/36527050,Jas Hujan setelan bahan polymer,Pakaian,159000,12,20000,1928000,16-03-2022,SiCepat,Regular,Order On Process, JAWA TENGAH,Tokopedia
